seed,method,minU,gap,pidist,pirms,topk,ndcg,auc,time
4,AWSGLD,33.93800543968276,1.019713262677918,0.498478699609186,0.05717942834484237,0.7692307692307693,0.7717371079954967,0.8646153846153847,0.07468771934509277
5,SGLD,58.753066968519185,26.01668123392134,2.2756484014702063,0.2610347740273291,0.46153846153846156,0.5364626630443947,0.5569230769230769,0.04128766059875488
5,qSGLD,33.86668636356675,1.1303006289689037,0.46856579217897204,0.05374818253968999,0.6538461538461539,0.7444769939001444,0.846923076923077,0.04403519630432129
5,cycSGLD,35.06818871971387,2.3318029851160276,1.0381829622623735,0.11908775308966808,0.5384615384615384,0.6513996452970454,0.6907692307692308,0.04179739952087402
5,SGHMC,39.37556174769321,6.639176013095366,1.6882795199150038,0.19365894251997015,0.4230769230769231,0.5250670924822335,0.5638461538461539,0.04225492477416992
5,AWSGLD,33.75835525218053,1.0219695175826828,0.41156965578776195,0.04721027731070195,0.5769230769230769,0.6845935914624669,0.8223076923076923,0.07203960418701172
6,SGLD,59.12486174117031,25.786473346387467,2.329808513390977,0.2672473649387368,0.46153846153846156,0.5281525677798325,0.5592307692307693,0.04134702682495117
6,qSGLD,34.4591655854348,1.120777190651964,0.5135886953549134,0.05891266372623592,0.6923076923076923,0.7711089979384413,0.9007692307692308,0.04418540000915527
6,cycSGLD,35.70064578754127,2.36225739275843,1.1547883080114132,0.13246330357379135,0.5384615384615384,0.6534528536292824,0.7238461538461538,0.04171347618103027
6,SGHMC,39.84941057479603,6.511022180013192,1.7527196929456368,0.20105073731325449,0.4230769230769231,0.533363702809775,0.5576923076923077,0.04233598709106445
6,AWSGLD,34.35059410085105,1.0122057060682081,0.5964996595684051,0.06842320357671294,0.6923076923076923,0.7547955837861502,0.8853846153846153,0.07200121879577637
7,SGLD,59.01194135034229,26.345606481589584,2.3034698795089765,0.2642261164281432,0.46153846153846156,0.5324970125405302,0.5584615384615385,0.04170107841491699
7,qSGLD,33.78141230997469,1.1150774412219846,0.43720047965351405,0.050150334444136274,0.6538461538461539,0.7450473826698927,0.8230769230769232,0.04424309730529785
7,cycSGLD,35.03233804615773,2.3660031774050267,1.131487369373121,0.129790502605003,0.5384615384615384,0.6413408366992234,0.643846153846154,0.04179024696350098
7,SGHMC,38.896952823084405,6.230617954331699,1.689222465395101,0.19376710578462836,0.4230769230769231,0.5341784895703361,0.5723076923076924,0.04238486289978027
7,AWSGLD,33.68205068707456,1.0157158183218513,0.3917260118508745,0.04493405524247837,0.7307692307692307,0.7813730688728691,0.8107692307692308,0.07218170166015625
8,SGLD,58.84054880760729,26.528398968942128,2.3462210116524527,0.2691300076053897,0.46153846153846156,0.5361706331169951,0.5630769230769231,0.041587114334106445
8,qSGLD,33.412024956516234,1.0998751178510702,0.45093341718231955,0.051725610414821016,0.7307692307692307,0.7904719798224962,0.8146153846153846,0.044233083724975586
8,cycSGLD,34.671591396840036,2.359441558174872,1.1156678659672534,0.12797588111334052,0.5384615384615384,0.653922181460609,0.6423076923076924,0.04182887077331543
8,SGHMC,38.77064461007172,6.458494771406556,1.6925615537228653,0.1941501254842147,0.46153846153846156,0.563889949510484,0.5776923076923077,0.04240703582763672
8,AWSGLD,33.3290738932896,1.0169240546244396,0.4444724107336003,0.05098448214683333,0.6923076923076923,0.7674201645884923,0.7938461538461538,0.07209181785583496
